,A1,A19,A6,A14,A11,A18,A12,A8,A4,A3,A7,A15,A9,A10,A17,A13,A2,A16,A5,A20,A21
976,1.0,1.0,0.0,0.0,4.0,1.0,3.0,4.0,0.0,3.0,4.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,-0.0,0.0,2
977,1.0,1.0,4.0,2.0,1.0,1.0,3.0,2.0,4.0,2.0,0.0,1.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,2
978,1.0,1.0,4.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,0.0,1.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,2
979,0.0,1.0,0.0,2.0,4.0,1.0,3.0,4.0,3.0,4.0,1.0,0.0,1.0,1.0,1.0,-0.0,1.0,2.0,1.0,0.0,2
980,0.0,1.0,0.0,2.0,4.0,1.0,3.0,4.0,5.0,4.0,2.0,1.0,1.0,1.0,1.0,-0.0,1.0,2.0,1.0,0.0,2
981,1.0,1.0,0.0,2.0,4.0,1.0,3.0,4.0,9.0,0.0,4.0,2.0,2.0,0.0,3.0,1.0,1.0,1.0,-0.0,0.0,2
982,1.0,1.0,0.0,2.0,4.0,1.0,2.0,4.0,7.0,1.0,3.0,2.0,1.0,0.0,3.0,1.0,1.0,1.0,-0.0,0.0,2
983,1.0,0.0,0.0,0.0,4.0,1.0,3.0,4.0,7.0,1.0,3.0,2.0,1.0,0.0,1.0,-0.0,1.0,1.0,-0.0,0.0,2
984,3.0,1.0,0.0,1.0,4.0,1.0,3.0,4.0,6.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,-0.0,0.0,2
985,3.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,0.0,1.0,1.0,2.0,-0.0,1.0,2.0,-0.0,0.0,2
986,0.0,1.0,3.0,2.0,4.0,1.0,2.0,4.0,6.0,2.0,3.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,-0.0,0.0,2
987,0.0,1.0,0.0,1.0,4.0,1.0,1.0,2.0,1.0,3.0,3.0,0.0,1.0,0.0,2.0,-0.0,1.0,2.0,1.0,0.0,2
988,0.0,1.0,0.0,2.0,2.0,1.0,1.0,3.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,-0.0,1.0,1.0,1.0,0.0,2
989,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,2
990,0.0,1.0,1.0,0.0,3.0,1.0,3.0,4.0,7.0,4.0,2.0,1.0,2.0,0.0,2.0,-0.0,1.0,1.0,1.0,0.0,2
991,0.0,0.0,0.0,2.0,3.0,1.0,0.0,4.0,6.0,0.0,3.0,1.0,2.0,0.0,2.0,-0.0,1.0,2.0,-0.0,0.0,2
992,3.0,0.0,2.0,2.0,4.0,1.0,2.0,4.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,-0.0,1.0,1.0,-0.0,0.0,2
993,2.0,0.0,2.0,1.0,3.0,2.0,2.0,4.0,4.0,3.0,4.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,-0.0,0.0,2
994,1.0,0.0,2.0,1.0,4.0,1.0,1.0,4.0,6.0,3.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,-0.0,0.0,2
995,2.0,0.0,0.0,1.0,3.0,1.0,3.0,3.0,5.0,1.0,4.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2
996,3.0,1.0,0.0,0.0,4.0,2.0,3.0,2.0,0.0,1.0,4.0,1.0,2.0,0.0,3.0,1.0,1.0,2.0,1.0,0.0,2
997,3.0,1.0,0.0,1.0,2.0,1.0,0.0,4.0,0.0,4.0,2.0,1.0,1.0,0.0,2.0,-0.0,1.0,2.0,1.0,0.0,2
998,2.0,1.0,0.0,1.0,3.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,-0.0,1.0,2.0,1.0,0.0,2
999,0.0,1.0,4.0,2.0,3.0,1.0,2.0,4.0,4.0,2.0,3.0,1.0,1.0,0.0,3.0,-0.0,1.0,1.0,1.0,0.0,2
1000,0.0,1.0,4.0,2.0,3.0,1.0,2.0,4.0,4.0,2.0,3.0,1.0,1.0,0.0,3.0,-0.0,1.0,1.0,1.0,0.0,2
1001,1.0,0.0,1.0,2.0,4.0,1.0,2.0,3.0,6.0,2.0,2.0,0.0,1.0,0.0,1.0,-0.0,1.0,2.0,1.0,0.0,2
1002,0.0,0.0,2.0,2.0,4.0,1.0,2.0,2.0,5.0,3.0,2.0,1.0,1.0,0.0,2.0,-0.0,1.0,2.0,1.0,0.0,2
1003,3.0,1.0,0.0,1.0,4.0,1.0,3.0,4.0,7.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,-0.0,0.0,2
1004,0.0,1.0,0.0,2.0,2.0,1.0,0.0,3.0,4.0,2.0,2.0,1.0,1.0,0.0,2.0,-0.0,1.0,2.0,-0.0,0.0,2
1005,1.0,0.0,4.0,2.0,3.0,1.0,0.0,4.0,3.0,2.0,1.0,0.0,1.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
1006,1.0,0.0,2.0,2.0,2.0,1.0,1.0,4.0,3.0,2.0,2.0,1.0,2.0,0.0,1.0,-0.0,1.0,1.0,-0.0,0.0,2
1007,1.0,0.0,0.0,2.0,2.0,1.0,2.0,4.0,6.0,2.0,2.0,1.0,2.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
1008,0.0,0.0,0.0,2.0,3.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,-0.0,1.0,1.0,-0.0,0.0,2
1009,0.0,0.0,0.0,2.0,2.0,1.0,0.0,3.0,0.0,4.0,2.0,1.0,1.0,1.0,2.0,-0.0,1.0,2.0,-0.0,0.0,2
1010,0.0,0.0,0.0,2.0,2.0,1.0,0.0,3.0,3.0,4.0,2.0,1.0,1.0,1.0,2.0,-0.0,1.0,2.0,-0.0,0.0,2
1011,0.0,1.0,0.0,0.0,2.0,1.0,1.0,3.0,5.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2
1012,0.0,1.0,0.0,1.0,3.0,1.0,1.0,4.0,6.0,3.0,2.0,1.0,2.0,0.0,2.0,-0.0,1.0,1.0,1.0,0.0,2
1013,0.0,0.0,0.0,2.0,2.0,1.0,0.0,4.0,1.0,2.0,3.0,1.0,2.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
1014,1.0,0.0,1.0,2.0,3.0,1.0,0.0,4.0,4.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,-0.0,0.0,2
1015,0.0,1.0,0.0,2.0,3.0,1.0,1.0,3.0,4.0,2.0,1.0,1.0,1.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
1016,0.0,0.0,0.0,2.0,4.0,1.0,0.0,4.0,3.0,2.0,3.0,0.0,1.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
1017,0.0,0.0,0.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
1018,0.0,0.0,0.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,2.0,0.0,1.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
1019,2.0,0.0,2.0,2.0,4.0,1.0,2.0,4.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,-0.0,1.0,1.0,-0.0,0.0,2
1020,1.0,0.0,1.0,2.0,3.0,1.0,2.0,4.0,3.0,2.0,1.0,1.0,1.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
1021,1.0,1.0,0.0,2.0,4.0,1.0,0.0,4.0,9.0,4.0,4.0,1.0,0.0,0.0,2.0,-0.0,1.0,2.0,-0.0,0.0,2
1022,1.0,1.0,0.0,2.0,4.0,1.0,0.0,4.0,9.0,4.0,4.0,1.0,0.0,0.0,2.0,-0.0,1.0,2.0,-0.0,0.0,2
1023,0.0,0.0,0.0,2.0,3.0,2.0,2.0,4.0,0.0,0.0,4.0,0.0,2.0,0.0,2.0,-0.0,1.0,2.0,-0.0,0.0,2
1024,1.0,0.0,1.0,0.0,4.0,1.0,2.0,4.0,3.0,2.0,1.0,0.0,1.0,0.0,2.0,-0.0,1.0,4.0,-0.0,0.0,2
1025,2.0,0.0,0.0,1.0,2.0,1.0,0.0,4.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,-0.0,0.0,2
1026,1.0,1.0,0.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,0.0,1.0,1.0,0.0,3.0,-0.0,1.0,1.0,-0.0,0.0,2
1027,0.0,1.0,0.0,2.0,3.0,1.0,0.0,1.0,4.0,4.0,2.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,-0.0,0.0,2
1028,0.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,7.0,3.0,1.0,1.0,2.0,0.0,2.0,-0.0,1.0,2.0,-0.0,0.0,2
1029,0.0,0.0,0.0,0.0,4.0,1.0,3.0,4.0,0.0,2.0,4.0,2.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,2
1030,2.0,1.0,4.0,0.0,2.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,2
1031,3.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,9.0,3.0,1.0,1.0,0.0,0.0,2.0,-0.0,1.0,2.0,1.0,0.0,2
1032,1.0,1.0,0.0,2.0,3.0,1.0,2.0,3.0,4.0,4.0,2.0,1.0,1.0,0.0,2.0,-0.0,1.0,2.0,1.0,0.0,2
1033,2.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,9.0,3.0,2.0,1.0,1.0,0.0,3.0,1.0,1.0,2.0,1.0,0.0,2
1034,0.0,0.0,0.0,2.0,4.0,1.0,1.0,3.0,9.0,2.0,1.0,0.0,1.0,0.0,2.0,-0.0,1.0,1.0,1.0,0.0,2
1035,0.0,0.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,-0.0,0.0,2
1036,0.0,0.0,4.0,2.0,2.0,2.0,1.0,4.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,-0.0,0.0,2
1037,0.0,0.0,3.0,0.0,3.0,1.0,2.0,4.0,0.0,3.0,4.0,1.0,1.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
1038,1.0,1.0,0.0,0.0,4.0,2.0,2.0,4.0,0.0,4.0,4.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,-0.0,0.0,2
1039,0.0,0.0,1.0,2.0,2.0,1.0,1.0,4.0,3.0,2.0,3.0,1.0,3.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
1040,1.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,1.0,3.0,0.0,1.0,-0.0,1.0,1.0,-0.0,0.0,2
1041,3.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,6.0,3.0,2.0,1.0,2.0,0.0,3.0,1.0,1.0,2.0,1.0,0.0,2
1042,3.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,8.0,2.0,2.0,1.0,2.0,0.0,3.0,1.0,1.0,2.0,1.0,0.0,2
1043,1.0,0.0,1.0,2.0,3.0,2.0,3.0,4.0,9.0,1.0,3.0,2.0,2.0,0.0,1.0,-0.0,1.0,1.0,-0.0,0.0,2
1044,0.0,0.0,0.0,2.0,4.0,2.0,3.0,4.0,2.0,1.0,3.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2
1045,0.0,1.0,0.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,-0.0,1.0,1.0,1.0,0.0,2
1046,1.0,1.0,0.0,2.0,2.0,2.0,2.0,4.0,9.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2
1047,1.0,0.0,1.0,2.0,4.0,1.0,1.0,4.0,4.0,2.0,2.0,0.0,2.0,1.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
1048,1.0,0.0,1.0,2.0,4.0,1.0,1.0,4.0,4.0,2.0,2.0,0.0,2.0,1.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
1049,1.0,1.0,0.0,2.0,3.0,1.0,2.0,2.0,7.0,4.0,4.0,1.0,1.0,0.0,3.0,-0.0,1.0,2.0,-0.0,0.0,2
1050,1.0,1.0,0.0,2.0,3.0,1.0,2.0,2.0,7.0,4.0,4.0,1.0,1.0,0.0,3.0,-0.0,1.0,2.0,-0.0,0.0,2
1051,0.0,0.0,0.0,1.0,3.0,2.0,2.0,4.0,1.0,1.0,3.0,0.0,2.0,0.0,2.0,-0.0,1.0,3.0,-0.0,0.0,2
1052,1.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,0.0,2.0,-0.0,1.0,1.0,-0.0,1.0,2
1053,1.0,1.0,0.0,2.0,3.0,1.0,3.0,4.0,3.0,3.0,4.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,2
1054,1.0,0.0,1.0,2.0,4.0,1.0,2.0,4.0,8.0,1.0,2.0,0.0,1.0,0.0,1.0,-0.0,1.0,2.0,1.0,0.0,2
1055,0.0,0.0,0.0,2.0,3.0,1.0,1.0,4.0,6.0,2.0,3.0,0.0,2.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
1056,1.0,0.0,0.0,2.0,1.0,1.0,1.0,4.0,3.0,2.0,2.0,1.0,1.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
1057,0.0,1.0,0.0,1.0,4.0,1.0,1.0,2.0,9.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,2
1058,0.0,1.0,0.0,1.0,4.0,1.0,1.0,2.0,9.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,2
1059,2.0,1.0,0.0,2.0,4.0,1.0,0.0,4.0,9.0,3.0,4.0,1.0,2.0,0.0,3.0,1.0,1.0,1.0,-0.0,0.0,2
1060,2.0,1.0,0.0,2.0,4.0,1.0,0.0,4.0,9.0,3.0,4.0,1.0,2.0,0.0,3.0,1.0,1.0,1.0,-0.0,0.0,2
1061,2.0,1.0,3.0,0.0,2.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,-0.0,1.0,2.0,1.0,0.0,2
1062,0.0,1.0,1.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,0.0,2.0,-0.0,1.0,3.0,1.0,0.0,2
1063,0.0,0.0,0.0,2.0,4.0,1.0,2.0,2.0,8.0,1.0,3.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,2
1064,2.0,1.0,0.0,1.0,3.0,1.0,1.0,4.0,1.0,3.0,3.0,1.0,1.0,0.0,2.0,-0.0,1.0,2.0,1.0,0.0,2
1065,1.0,1.0,3.0,2.0,1.0,1.0,0.0,2.0,4.0,2.0,2.0,1.0,3.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
1066,2.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,4.0,2.0,2.0,1.0,3.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
1067,1.0,0.0,0.0,2.0,2.0,1.0,2.0,3.0,4.0,2.0,2.0,1.0,2.0,0.0,2.0,-0.0,1.0,1.0,1.0,0.0,2
1068,2.0,0.0,0.0,2.0,2.0,1.0,2.0,4.0,2.0,3.0,1.0,1.0,2.0,0.0,2.0,-0.0,1.0,1.0,1.0,0.0,2
1069,0.0,0.0,0.0,1.0,2.0,2.0,2.0,4.0,4.0,2.0,0.0,1.0,2.0,0.0,3.0,-0.0,1.0,1.0,-0.0,0.0,2
1070,3.0,0.0,0.0,2.0,1.0,1.0,0.0,4.0,3.0,3.0,3.0,1.0,1.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
1071,1.0,1.0,3.0,0.0,2.0,1.0,1.0,2.0,5.0,2.0,4.0,1.0,1.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
1072,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,-0.0,0.0,2
1073,0.0,0.0,4.0,0.0,2.0,1.0,2.0,4.0,0.0,2.0,4.0,1.0,1.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
1074,0.0,0.0,4.0,2.0,2.0,1.0,2.0,4.0,0.0,2.0,2.0,1.0,3.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
1075,0.0,0.0,0.0,1.0,4.0,2.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,0.0,2.0,-0.0,1.0,2.0,1.0,0.0,2
1076,3.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,8.0,2.0,2.0,1.0,2.0,0.0,3.0,1.0,1.0,3.0,1.0,0.0,2
1077,2.0,0.0,0.0,2.0,4.0,1.0,0.0,3.0,5.0,2.0,0.0,0.0,1.0,1.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
1078,2.0,0.0,0.0,2.0,4.0,1.0,0.0,3.0,5.0,2.0,0.0,0.0,1.0,1.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
1079,1.0,0.0,0.0,0.0,2.0,1.0,3.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
1080,1.0,0.0,0.0,1.0,2.0,1.0,3.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
1081,0.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,8.0,3.0,3.0,1.0,2.0,0.0,2.0,-0.0,1.0,2.0,-0.0,0.0,2
1082,0.0,0.0,0.0,1.0,1.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,0.0,1.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
1083,2.0,0.0,1.0,1.0,3.0,2.0,2.0,4.0,4.0,3.0,4.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,-0.0,0.0,2
1084,1.0,0.0,0.0,2.0,3.0,2.0,2.0,4.0,4.0,2.0,4.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,-0.0,0.0,2
1085,1.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,0.0,1.0,1.0,3.0,-0.0,1.0,1.0,1.0,0.0,2
1086,0.0,1.0,0.0,2.0,4.0,1.0,1.0,1.0,0.0,2.0,4.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,2
1087,1.0,0.0,0.0,2.0,4.0,1.0,0.0,4.0,4.0,2.0,3.0,1.0,2.0,0.0,2.0,-0.0,1.0,2.0,-0.0,0.0,2
1088,1.0,0.0,0.0,2.0,4.0,1.0,0.0,3.0,4.0,2.0,2.0,1.0,1.0,0.0,2.0,-0.0,1.0,2.0,-0.0,0.0,2
1089,3.0,0.0,0.0,2.0,4.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,2.0,-0.0,1.0,1.0,1.0,0.0,2
1090,3.0,0.0,0.0,2.0,4.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,2.0,-0.0,-0.0,1.0,1.0,0.0,2
1091,0.0,0.0,0.0,1.0,4.0,1.0,0.0,4.0,3.0,3.0,1.0,1.0,3.0,0.0,2.0,1.0,1.0,1.0,-0.0,0.0,2
1092,1.0,0.0,3.0,2.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,-0.0,0.0,2
1093,1.0,1.0,0.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,3.0,-0.0,1.0,1.0,1.0,0.0,2
1094,1.0,1.0,0.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,3.0,-0.0,1.0,1.0,1.0,0.0,2
1095,1.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,2.0,-0.0,1.0,1.0,1.0,0.0,2
1096,0.0,1.0,0.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,-0.0,1.0,2.0,1.0,0.0,2
1097,0.0,0.0,0.0,2.0,3.0,2.0,3.0,4.0,1.0,2.0,3.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2
1098,1.0,1.0,0.0,2.0,2.0,2.0,2.0,4.0,8.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,-0.0,0.0,2
1099,1.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,3.0,2.0,1.0,1.0,0.0,1.0,-0.0,1.0,1.0,-0.0,0.0,2
1100,1.0,0.0,1.0,0.0,3.0,1.0,0.0,4.0,3.0,3.0,2.0,1.0,3.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
1101,3.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,7.0,3.0,1.0,1.0,1.0,0.0,2.0,-0.0,1.0,2.0,1.0,0.0,2
1102,3.0,0.0,2.0,0.0,2.0,1.0,3.0,2.0,0.0,4.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2
1103,3.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0,7.0,2.0,4.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,-0.0,0.0,2
1104,0.0,1.0,1.0,2.0,3.0,1.0,2.0,4.0,5.0,2.0,1.0,1.0,3.0,0.0,1.0,-0.0,1.0,1.0,-0.0,0.0,2
1105,1.0,0.0,0.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
1106,1.0,0.0,0.0,2.0,2.0,1.0,2.0,4.0,4.0,4.0,2.0,1.0,3.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
1107,0.0,0.0,1.0,2.0,1.0,1.0,1.0,4.0,4.0,2.0,3.0,1.0,3.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
1108,1.0,0.0,0.0,0.0,3.0,1.0,2.0,3.0,0.0,2.0,2.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,-0.0,0.0,2
1109,1.0,0.0,0.0,0.0,3.0,1.0,2.0,3.0,2.0,2.0,4.0,1.0,2.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
1110,0.0,0.0,0.0,0.0,4.0,1.0,2.0,4.0,3.0,1.0,4.0,1.0,2.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
1111,1.0,0.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,4.0,1.0,1.0,2.0,0.0,3.0,-0.0,1.0,2.0,1.0,0.0,2
1112,0.0,0.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,0.0,2.0,-0.0,1.0,2.0,1.0,0.0,2
1113,0.0,0.0,0.0,2.0,3.0,1.0,1.0,4.0,4.0,2.0,1.0,1.0,0.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
1114,0.0,0.0,0.0,2.0,3.0,1.0,1.0,4.0,4.0,2.0,1.0,1.0,0.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
1115,2.0,0.0,1.0,1.0,3.0,1.0,1.0,4.0,6.0,3.0,2.0,1.0,1.0,0.0,2.0,-0.0,1.0,2.0,-0.0,0.0,2
1116,2.0,0.0,1.0,2.0,3.0,1.0,1.0,4.0,5.0,3.0,2.0,1.0,1.0,0.0,2.0,-0.0,1.0,2.0,-0.0,0.0,2
1117,0.0,0.0,0.0,0.0,4.0,2.0,3.0,3.0,3.0,0.0,4.0,0.0,2.0,0.0,2.0,-0.0,1.0,2.0,1.0,0.0,2
1118,0.0,0.0,0.0,0.0,4.0,2.0,3.0,3.0,3.0,0.0,4.0,0.0,2.0,0.0,2.0,-0.0,1.0,2.0,1.0,0.0,2
1119,0.0,1.0,0.0,2.0,4.0,1.0,0.0,1.0,3.0,4.0,2.0,0.0,0.0,0.0,3.0,1.0,-0.0,1.0,-0.0,0.0,2
1120,0.0,1.0,0.0,2.0,2.0,1.0,1.0,3.0,3.0,2.0,4.0,0.0,2.0,0.0,3.0,1.0,1.0,1.0,-0.0,0.0,2
1121,0.0,0.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0,0.0,1.0,-0.0,1.0,1.0,-0.0,0.0,2
1122,0.0,0.0,2.0,2.0,3.0,1.0,2.0,3.0,4.0,2.0,2.0,0.0,1.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
1123,1.0,0.0,3.0,2.0,3.0,2.0,3.0,4.0,7.0,4.0,4.0,2.0,2.0,0.0,2.0,-0.0,1.0,2.0,-0.0,0.0,2
1124,1.0,0.0,2.0,2.0,3.0,2.0,2.0,4.0,7.0,3.0,4.0,2.0,2.0,0.0,2.0,-0.0,1.0,2.0,-0.0,0.0,2
1125,1.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,-0.0,1.0,1.0,-0.0,1.0,2
1126,1.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,0.0,2.0,-0.0,1.0,1.0,-0.0,1.0,2
1127,0.0,1.0,0.0,2.0,2.0,1.0,1.0,4.0,4.0,0.0,2.0,0.0,2.0,0.0,2.0,-0.0,1.0,2.0,1.0,0.0,2
1128,0.0,1.0,0.0,2.0,3.0,1.0,2.0,4.0,2.0,3.0,3.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,2
1129,1.0,0.0,0.0,2.0,4.0,1.0,0.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
1130,1.0,0.0,0.0,1.0,2.0,1.0,0.0,4.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,-0.0,1.0,1.0,-0.0,0.0,2
1131,3.0,1.0,0.0,2.0,2.0,1.0,2.0,4.0,4.0,3.0,2.0,1.0,2.0,0.0,3.0,-0.0,1.0,2.0,1.0,0.0,2
1132,3.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,8.0,2.0,2.0,1.0,2.0,0.0,3.0,1.0,1.0,3.0,1.0,0.0,2
1133,0.0,1.0,0.0,2.0,4.0,1.0,0.0,4.0,4.0,2.0,2.0,1.0,1.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
1134,0.0,0.0,0.0,2.0,4.0,1.0,0.0,4.0,3.0,2.0,3.0,0.0,1.0,0.0,2.0,-0.0,1.0,1.0,-0.0,0.0,2
1135,0.0,0.0,1.0,2.0,1.0,1.0,2.0,4.0,3.0,3.0,1.0,1.0,2.0,0.0,0.0,-0.0,1.0,1.0,-0.0,0.0,2
1136,0.0,0.0,1.0,2.0,1.0,1.0,2.0,4.0,3.0,3.0,1.0,1.0,2.0,0.0,0.0,-0.0,1.0,1.0,-0.0,0.0,2
